dist_id,state,district,total_enroll,tcurelsc,current_sped_exp,state_sped_rev,federal_sped_rev,state_fed_sped_rev,state_rev_v92_adjusted,federal_rev_v92_adjusted,sped_enroll,sped_exp_pp,state_sped_rev_pp,federal_sped_rev_pp,state_fed_sped_rev_pp,sped_local_pp_obligation,state_sped_pct,federal_sped_pct,local_sped_pct,state_rev_no_sped,federal_rev_no_sped,current_exp_no_sped,state_no_sped_pct,federal_no_sped_pct,local_no_sped_pct,disproportionate,fy,cpi_multiplier,tcurelsc_adjusted,current_sped_exp_adjusted,state_sped_rev_adjusted,federal_sped_rev_adjusted,state_fed_sped_rev_adjusted,state_rev_v92_adjusted_real,federal_rev_v92_adjusted_real,sped_exp_pp_adjusted,state_sped_rev_pp_adjusted,federal_sped_rev_pp_adjusted,state_fed_sped_rev_pp_adjusted,sped_local_pp_obligation_adjusted
0901530,Connecticut,Fairfield School District,9093,240351000,63792000,4201000,2523000,6724000,38448000,9166000,1555,41023.79421221865,2701.6077170418007,1622.508038585209,4324.11575562701,36699.67845659164,0.0658546526210183,0.03955041384499624,0.8945949335339854,34247000,6643000,176559000,0.19396915478678511,0.03762481663353326,0.7684060285796817,TRUE,fy23,1,240351000,63792000,4201000,2523000,6724000,38448000,9166000,41023.79421221865,2701.6077170418007,1622.508038585209,4324.11575562701,36699.67845659164
0901560,Connecticut,Farmington School District,4024,95505000,15010000,1306000,1132000,2438000,16858000,4729000,512,29316.40625,2550.78125,2210.9375,4761.71875,24554.6875,0.08700866089273818,0.0754163890739507,0.8375749500333112,15552000,3597000,80495000,0.19320454686626495,0.04468600534194671,0.7621094477917884,TRUE,fy23,1,95505000,15010000,1306000,1132000,2438000,16858000,4729000,29316.40625,2550.78125,2210.9375,4761.71875,24554.6875
0901590,Connecticut,Franklin School District,186,4406000,556000,151000,62000,213000,1372000,111000,21,26476.190476190477,7190.476190476191,2952.3809523809523,10142.857142857143,16333.333333333334,0.2715827338129496,0.11151079136690648,0.6169064748201439,1221000,49000,3850000,0.3171428571428571,0.01272727272727272,0.6701298701298701,FALSE,fy23,1,4406000,556000,151000,62000,213000,1372000,111000,26476.190476190477,7190.476190476191,2952.3809523809523,10142.857142857143,16333.333333333334
0901620,Connecticut,Glastonbury School District,5486,137222000,22397000,3249000,1388000,4637000,29352000,4882000,623,35950.24077046549,5215.088282504013,2227.9293739967898,7443.017656500802,28507.22311396469,0.14506407108094835,0.06197258561414475,0.7929633433049069,26103000,3494000,114825000,0.22732854343566297,0.03042891356411931,0.7422425430002176,TRUE,fy23,1,137222000,22397000,3249000,1388000,4637000,29352000,4882000,35950.24077046549,5215.088282504013,2227.9293739967898,7443.017656500802,28507.22311396469
0901680,Connecticut,Granby School District,1725,40273000,8032000,1657000,475000,2132000,12807000,1959000,263,30539.923954372625,6300.380228136883,1806.083650190114,8106.463878326997,22433.46007604563,0.20629980079681276,0.05913844621513944,0.7345617529880478,11150000,1484000,32241000,0.34583294562823735,0.04602834899661921,0.6081387053751434,TRUE,fy23,1,40273000,8032000,1657000,475000,2132000,12807000,1959000,30539.923954372625,6300.380228136883,1806.083650190114,8106.463878326997,22433.46007604563
0901710,Connecticut,Greenwich School District,8469,266676000,57527000,1735000,2954000,4689000,42111000,12672000,1196,48099.4983277592,1450.6688963210702,2469.8996655518395,3920.56856187291,44178.929765886285,0.030159751073409,0.05134980096302605,0.9184904479635648,40376000,9718000,209149000,0.19304897465443296,0.04646448225905933,0.7604865430865078,TRUE,fy23,1,266676000,57527000,1735000,2954000,4689000,42111000,12672000,48099.4983277592,1450.6688963210702,2469.8996655518395,3920.56856187291,44178.929765886285
0901740,Connecticut,Griswold School District,1715,36224000,7929000,3332000,318000,3650000,17395000,2742000,278,28521.58273381295,11985.611510791368,1143.8848920863309,13129.496402877698,15392.086330935252,0.42022953714213646,0.0401059402194476,0.5396645226384159,14063000,2424000,28295000,0.49701360664428346,0.08566884608588089,0.4173175472698357,TRUE,fy23,1,36224000,7929000,3332000,318000,3650000,17395000,2742000,28521.58273381295,11985.611510791367,1143.8848920863309,13129.496402877698,15392.086330935252
0901770,Connecticut,Groton School District,4053,100892000,22006000,6132000,1627000,7759000,42415000,10180000,740,29737.837837837837,8286.486486486487,2198.6486486486488,10485.135135135137,19252.7027027027,0.27865127692447517,0.07393438153230937,0.6474143415432155,36283000,8553000,78886000,0.4599421950662982,0.1084222802525163,0.4316355246811855,TRUE,fy23,1,100892000,22006000,6132000,1627000,7759000,42415000,10180000,29737.837837837837,8286.486486486487,2198.6486486486488,10485.135135135135,19252.7027027027
0901800,Connecticut,Guilford School District,3124,76065000,17468000,1186000,867000,2053000,13258000,2961000,416,41990.38461538462,2850.9615384615386,2084.1346153846152,4935.096153846154,37055.28846153846,0.06789558049003892,0.04963361575452255,0.8824708037554385,12072000,2094000,58597000,0.20601737290304964,0.03573561786439579,0.7582470092325545,TRUE,fy23,1,76065000,17468000,1186000,867000,2053000,13258000,2961000,41990.38461538462,2850.9615384615386,2084.1346153846152,4935.096153846154,37055.28846153846
0901860,Connecticut,Hamden School District,5009,144606000,32772000,10783000,2815000,13598000,55365000,17811000,1132,28950.53003533569,9525.618374558304,2486.749116607774,12012.367491166078,16938.162544169612,0.32903088001952885,0.08589649700964237,0.5850726229708287,44582000,14996000,111834000,0.39864441940733586,0.13409160005007423,0.4672639805425899,TRUE,fy23,1,144606000,32772000,10783000,2815000,13598000,55365000,17811000,28950.53003533569,9525.618374558304,2486.749116607774,12012.367491166078,16938.162544169612
0901890,Connecticut,Hampton School District,66,2476000,584000,210000,51000,261000,1486000,153000,13,44923.07692307692,16153.846153846154,3923.076923076923,20076.92307692308,24846.153846153844,0.3595890410958904,0.08732876712328767,0.553082191780822,1276000,102000,1892000,0.6744186046511628,0.05391120507399577,0.27167019027484146,TRUE,fy23,1,2476000,584000,210000,51000,261000,1486000,153000,44923.07692307692,16153.846153846154,3923.076923076923,20076.923076923078,24846.153846153844
0901920,Connecticut,Hartford School District,15951,441637000,102294000,42854000,6359000,49213000,354497000,54080000,3883,26344.06386814319,11036.31212979655,1637.651300540819,12673.963430337368,13670.10043780582,0.4189297515005768,0.06216395878546151,0.5189062897139617,311643000,47721000,339343000,0.9183716770347408,0.14062762455686428,-0.05899930159160493,TRUE,fy23,1,441637000,102294000,42854000,6359000,49213000,354497000,54080000,26344.06386814319,11036.31212979655,1637.651300540819,12673.963430337368,13670.10043780582
0902010,Connecticut,Hebron School District,696,15320000,2967000,810000,287000,1097000,8746000,876000,74,40094.59459459459,10945.945945945949,3878.3783783783783,14824.324324324323,25270.270270270263,0.2730030333670374,0.09673070441523424,0.6302662622177283,7936000,589000,12353000,0.6424350360236379,0.04768072532987938,0.3098842386464827,TRUE,fy23,1,15320000,2967000,810000,287000,1097000,8746000,876000,40094.59459459459,10945.945945945947,3878.3783783783783,14824.324324324325,25270.270270270266
0902040,Connecticut,Kent School District,194,7169000,1141000,21000,0,21000,1005000,194000,22,51863.63636363636,954.5454545454544,0,954.5454545454544,50909.090909090904,0.01840490797546012,0,0.98159509202454,984000,194000,6028000,0.16323822163238222,0.03218314532183145,0.8045786330457864,TRUE,fy23,1,7169000,1141000,21000,0,21000,1005000,194000,51863.63636363636,954.5454545454545,0,954.5454545454545,50909.090909090904
0902070,Connecticut,Killingly School District,2319,52850000,11598000,3424000,791000,4215000,25845000,5350000,452,25659.29203539823,7575.221238938053,1750,9325.221238938051,16334.070796460175,0.29522331436454563,0.06820141403690291,0.6365752715985514,22421000,4559000,41252000,0.5435130417919131,0.11051585377678658,0.34597110443130036,TRUE,fy23,1,52850000,11598000,3424000,791000,4215000,25845000,5350000,25659.29203539823,7575.221238938053,1750,9325.221238938053,16334.070796460177
0902130,Connecticut,Lebanon School District,952,24354000,4514000,742000,325000,1067000,8750000,1969000,130,34723.07692307692,5707.692307692308,2500,8207.692307692309,26515.384615384613,0.1643774922463447,0.07199822773593266,0.7636242800177226,8008000,1644000,19840000,0.4036290322580645,0.08286290322580646,0.5135080645161291,TRUE,fy23,1,24354000,4514000,742000,325000,1067000,8750000,1969000,34723.07692307692,5707.692307692308,2500,8207.692307692309,26515.384615384613
0902160,Connecticut,Ledyard School District,2399,48506000,11766000,2891000,796000,3687000,20944000,3136000,406,28980.295566502464,7120.689655172414,1960.5911330049264,9081.28078817734,19899.014778325123,0.24570797212306647,0.06765255821859595,0.6866394696583376,18053000,2340000,36740000,0.4913718018508438,0.06369080021774633,0.4449373979314099,TRUE,fy23,1,48506000,11766000,2891000,796000,3687000,20944000,3136000,28980.295566502464,7120.689655172414,1960.5911330049262,9081.28078817734,19899.014778325123
0902190,Connecticut,Lisbon School District,434,9554000,2465000,748000,216000,964000,4513000,835000,102,24166.666666666668,7333.333333333333,2117.6470588235293,9450.980392156862,14715.686274509806,0.30344827586206896,0.08762677484787018,0.6089249492900609,3765000,619000,7089000,0.5311045281421921,0.08731838058964593,0.381577091268162,TRUE,fy23,1,9554000,2465000,748000,216000,964000,4513000,835000,24166.666666666668,7333.333333333333,2117.6470588235293,9450.980392156862,14715.686274509806
0902220,Connecticut,Litchfield School District,808,21809000,2942000,686000,606000,1292000,4601000,906000,146,20150.68493150685,4698.630136986301,4150.684931506849,8849.315068493152,11301.3698630137,0.23317471108089735,0.20598232494901428,0.5608429639700884,3915000,300000,18867000,0.20750516775321992,0.01590077913817777,0.7765940531086023,FALSE,fy23,1,21809000,2942000,686000,606000,1292000,4601000,906000,20150.68493150685,4698.630136986301,4150.684931506849,8849.315068493152,11301.369863013699
0902280,Connecticut,Madison School District,2380,65615000,13572000,968000,572000,1540000,10592000,1040000,378,35904.76190476191,2560.846560846561,1513.227513227513,4074.074074074074,31830.687830687835,0.07132331270262304,0.0421455938697318,0.8865310934276451,9624000,468000,52043000,0.18492400514958784,0.00899256384143881,0.8060834310089734,TRUE,fy23,1,65615000,13572000,968000,572000,1540000,10592000,1040000,35904.76190476191,2560.846560846561,1513.2275132275133,4074.074074074074,31830.687830687835
0902310,Connecticut,Manchester School District,5786,168918000,27876000,9125000,2250000,11375000,72855000,21672000,1158,24072.53886010363,7879.965457685665,1943.0051813471505,9822.970639032816,14249.568221070813,0.3273425168603817,0.08071459319845029,0.5919428899411681,63730000,19422000,141042000,0.4518512216219282,0.13770366273875867,0.4104451156393132,TRUE,fy23,1,168918000,27876000,9125000,2250000,11375000,72855000,21672000,24072.53886010363,7879.965457685665,1943.0051813471503,9822.970639032816,14249.568221070813
0902340,Connecticut,Mansfield School District,1025,30171000,4181000,2081000,313000,2394000,14276000,1713000,138,30297.101449275364,15079.710144927536,2268.1159420289855,17347.82608695652,12949.275362318844,0.4977278163118871,0.07486247309256158,0.4274097105955514,12195000,1400000,25990000,0.4692189303578299,0.05386687187379761,0.47691419776837246,FALSE,fy23,1,30171000,4181000,2081000,313000,2394000,14276000,1713000,30297.101449275364,15079.710144927536,2268.1159420289855,17347.82608695652,12949.275362318844
0902370,Connecticut,Marlborough School District,456,9910000,1517000,458000,200000,658000,4654000,580000,50,30340,9160,4000,13160,17180,0.3019116677653263,0.13183915622940012,0.5662491760052736,4196000,380000,8393000,0.4999404265459311,0.04527582509233885,0.4547837483617301,TRUE,fy23,1,9910000,1517000,458000,200000,658000,4654000,580000,30340,9160,4000,13160,17180
0902400,Connecticut,Meriden School District,8028,169247000,32443000,12331000,2903000,15234000,102522000,29079000,1718,18884.16763678696,7177.532013969732,1689.755529685681,8867.287543655413,10016.880093131547,0.3800819899516074,0.08948001109638443,0.530437998952008,90191000,26176000,136804000,0.6592716587234292,0.1913394345194585,0.1493889067571123,TRUE,fy23,1,169247000,32443000,12331000,2903000,15234000,102522000,29079000,18884.167636786962,7177.532013969732,1689.755529685681,8867.287543655413,10016.880093131549
0902490,Connecticut,Middletown School District,4310,122275000,27136000,5859000,1781000,7640000,46536000,11495000,678,40023.598820059,8641.592920353982,2626.843657817109,11268.436578171091,28755.16224188791,0.21591244103773585,0.06563237028301887,0.7184551886792453,40677000,9714000,95139000,0.4275533692807366,0.10210323841957555,0.4703433922996878,TRUE,fy23,1,122275000,27136000,5859000,1781000,7640000,46536000,11495000,40023.598820059,8641.592920353982,2626.843657817109,11268.436578171091,28755.16224188791
0902520,Connecticut,Milford School District,5262,145779000,31952000,4023000,1790000,5813000,32224000,8329000,869,36768.699654775606,4629.45914844649,2059.838895281933,6689.298043728423,30079.401611047186,0.1259076114171257,0.05602153229844767,0.8180708562844267,28201000,6539000,113827000,0.24775316928321048,0.05744682720268478,0.6948000035141048,TRUE,fy23,1,145779000,31952000,4023000,1790000,5813000,32224000,8329000,36768.699654775606,4629.45914844649,2059.838895281933,6689.298043728423,30079.401611047182
0902550,Connecticut,Monroe School District,3367,75749000,13628000,1198000,738000,1936000,17124000,2322000,475,28690.526315789473,2522.1052631578946,1553.6842105263158,4075.7894736842104,24614.736842105263,0.08790724977986498,0.05415321397123569,0.8579395362488993,15926000,1584000,62121000,0.2563706315094734,0.02549862365383686,0.7181307448366898,TRUE,fy23,1,75749000,13628000,1198000,738000,1936000,17124000,2322000,28690.526315789473,2522.1052631578946,1553.6842105263158,4075.7894736842104,24614.736842105263
0902580,Connecticut,Montville School District,1900,48300000,11471000,2656000,659000,3315000,20890000,3520000,408,28115.196078431374,6509.803921568628,1615.1960784313726,8125,19990.196078431374,0.23154040624182723,0.05744921977159794,0.7110103739865749,18234000,2861000,36829000,0.4950989709196557,0.0776833473621331,0.4272176817182112,TRUE,fy23,1,48300000,11471000,2656000,659000,3315000,20890000,3520000,28115.196078431374,6509.803921568628,1615.1960784313726,8125,19990.196078431374
0902640,Connecticut,Naugatuck School District,4123,89344000,18714000,5414000,1411000,6825000,48482000,12002000,795,23539.622641509435,6810.062893081761,1774.8427672955977,8584.905660377359,14954.716981132076,0.2893021267500267,0.07539809768088063,0.6352997755690928,43068000,10591000,70630000,0.6097692198782387,0.14995044598612486,0.2402803341356364,TRUE,fy23,1,89344000,18714000,5414000,1411000,6825000,48482000,12002000,23539.622641509435,6810.062893081761,1774.8427672955975,8584.905660377359,14954.716981132076
0902670,Connecticut,New Britain School District,8841,233431000,57930000,20121000,3558000,23679000,151946000,48163000,2258,25655.447298494244,8910.983170947742,1575.730735163862,10486.713906111603,15168.73339238264,0.34733298808907304,0.06141895390989125,0.5912480580010357,131825000,44605000,175501000,0.7511353211662611,0.2541580959652652,-0.00529341713152631,TRUE,fy23,1,233431000,57930000,20121000,3558000,23679000,151946000,48163000,25655.447298494244,8910.983170947742,1575.730735163862,10486.713906111603,15168.73339238264
0902700,Connecticut,New Canaan School District,4149,116618000,19199000,1129000,1030000,2159000,18572000,1715000,502,38245.01992031872,2249.003984063745,2051.792828685259,4300.796812749004,33944.22310756972,0.05880514610135944,0.05364862753268399,0.8875462263659566,17443000,685000,97419000,0.17905131442531744,0.00703148256500272,0.8139172030096798,TRUE,fy23,1,116618000,19199000,1129000,1030000,2159000,18572000,1715000,38245.01992031872,2249.003984063745,2051.792828685259,4300.796812749004,33944.22310756972
0902730,Connecticut,New Fairfield School District,2119,54429000,13116000,985000,583000,1568000,12136000,3257000,346,37907.51445086705,2846.8208092485547,1684.971098265896,4531.791907514451,33375.7225433526,0.07509911558401952,0.04444952729490698,0.8804513571210735,11151000,2674000,41313000,0.26991503884975676,0.06472538910270374,0.6653595720475395,TRUE,fy23,1,54429000,13116000,985000,583000,1568000,12136000,3257000,37907.51445086705,2846.8208092485547,1684.971098265896,4531.791907514451,33375.7225433526
0902760,Connecticut,New Hartford School District,442,10517000,2658000,625000,151000,776000,4426000,501000,61,43573.77049180328,10245.901639344262,2475.409836065574,12721.311475409835,30852.45901639344,0.23513920240782543,0.05680963130173062,0.708051166290444,3801000,350000,7859000,0.4836493192518132,0.04453492810790176,0.471815752640285,TRUE,fy23,1,10517000,2658000,625000,151000,776000,4426000,501000,43573.770491803276,10245.901639344262,2475.409836065574,12721.311475409837,30852.45901639344
