state,district,dist_id,sped_enroll_fy20,sped_enroll_fy21,sped_enroll_fy22,sped_enroll_fy23
ARIZONA,Kaizen Education Foundation dba South Pointe Eleme (79233),0400221,25,22,16,18
ARIZONA,Daisy Education Corporation dba Sonoran Science Ac (79049),0400223,64,60,77,93
ARIZONA,Horizon Community Learning Center Inc. (79264),0400225,56,51,48,55
ARIZONA,Kaizen Education Foundation dba South Pointe Junio (78965),0400227,24,19,14,20
ARIZONA,Milestones Charter School (79207),0400229,21,26,20,15
ARIZONA,Pathfinder Charter School Foundation (79024),0400230,30,32,-8,37
ARIZONA,James Madison Preparatory School (79063),0400231,26,22,12,14
ARIZONA,Self Development Charter School (79072),0400232,39,40,39,39
ARIZONA,Excalibur Charter Schools Inc. (79214),0400235,34,27,33,33
ARIZONA,Paramount Education Studies Inc (79205),0400237,10,11,8,NA
ARIZONA,Metropolitan Arts Institute Inc. (5181),0400238,19,23,17,21
ARIZONA,P.L.C. Charter Schools (6235),0400239,96,76,65,52
ARIZONA,Paragon Management Inc. (5180),0400241,276,295,294,304
ARIZONA,Skyline Schools Inc. (79084),0400243,16,22,20,29
ARIZONA,Edkey Inc. - Sequoia Charter School (6446),0400244,115,115,131,139
ARIZONA,Edkey Inc. - Sequoia Village School (79211),0400246,68,70,75,74
ARIZONA,Telesis Center for Learning Inc. (79218),0400248,33,28,29,37
ARIZONA,Southern Arizona Community Academy Inc. (79000),0400254,14,17,8,12
ARIZONA,Tucson Country Day School Inc. (79073),0400255,87,78,87,100
ARIZONA,Carden of Tucson Inc. (78858),0400258,10,8,7,9
ARIZONA,Southgate Academy Inc. (79085),0400259,55,47,-8,34
ARIZONA,Eastpointe High School Inc. (78833),0400261,89,62,25,36
ARIZONA,Patagonia Montessori Elementary School (79069),0400263,3,-8,NA,-8
ARIZONA,Santa Cruz Valley Opportunities in Education Inc. (79066),0400264,13,15,7,11
ARIZONA,PACE Preparatory Academy Inc. (79068),0400266,6,16,13,19
ARIZONA,Kestrel Schools Inc. (79065),0400267,3,3,8,5
ARIZONA,Juniper Tree Academy (79064),0400268,87,84,90,87
ARIZONA,GAR LLC dba Student Choice High School (78997),0400273,134,161,158,147
ARIZONA,AIBT Non-Profit Charter High School - Phoenix (79053),0400274,13,16,14,19
ARIZONA,Highland Free School (79061),0400275,6,3,5,7
ARIZONA,Academy with Community Partners  Inc (79213),0400276,10,10,10,15
ARIZONA,Deer Valley Charter Schools Inc. (79496),0400278,3,NA,NA,3
ARIZONA,West Gilbert Charter Elementary School Inc. (79497),0400279,18,6,19,36
ARIZONA,Mohave Accelerated Learning Center (79498),0400280,48,43,45,48
ARIZONA,Masada Charter School Inc. (79499),0400281,127,124,126,118
ARIZONA,Harvest Power Community Development Group Inc. (79501),0400282,118,111,-8,105
ARIZONA,Omega Alpha Academy (79503),0400284,20,18,12,12
ARIZONA,Montessori House Inc. d.b.a. Lehi Montessori  (79548),0400285,6,NA,NA,NA
ARIZONA,Premier Charter High School (79569),0400288,12,12,12,14
ARIZONA,Pan-American Elementary Charter (79578),0400290,66,89,94,91
ARIZONA,Kingman Unified School District (79598),0400295,1257,1098,1181,1197
ARIZONA,North Star Charter School Inc. (79701),0400303,94,163,161,132
ARIZONA,Calibre Academy (79055),0400310,38,37,40,49
ARIZONA,E-Institute Charter Schools Inc. (79059),0400311,69,59,89,103
ARIZONA,Yavapai Accommodation School District (79379),0400315,21,20,13,20
ARIZONA,Cobre Valley Institute of Technology District (79391),0400316,NA,NA,NA,NA
ARIZONA,Khalsa Family Services (79420),0400317,20,23,17,21
ARIZONA,Aprender Tucson (79426),0400318,41,30,24,24
ARIZONA,Acorn Montessori Charter School (79437),0400320,74,76,74,80
ARIZONA,Pinnacle Education-WMCB Inc. (79439),0400321,5,7,6,3
ARIZONA,Desert Rose AcademyInc. (79441),0400322,29,20,26,17
ARIZONA,Crown Charter School Inc (79443),0400323,18,20,-8,24
ARIZONA,Success School (79453),0400326,112,110,107,119
ARIZONA,Pointe Schools (79455),0400327,70,77,72,69
ARIZONA,A Center for Creative Education (79457),0400328,6,NA,NA,NA
ARIZONA,American Virtual Academy (79461),0400329,526,621,698,759
ARIZONA,Compass High School Inc. (79467),0400330,82,81,98,107
ARIZONA,James Sandoval Preparatory High School (79475),0400332,3,3,3,5
ARIZONA,Destiny School Inc. (6258),0400339,28,25,22,27
ARIZONA,Noah Webster Schools - Mesa (10760),0400340,77,71,71,70
ARIZONA,Valley Academy for Career and Technology Education (79397),0400341,NA,NA,NA,NA
ARIZONA,Griffin Foundation Inc. The (79500),0400343,24,22,13,12
ARIZONA,Cochise Technology District (79403),0400345,NA,NA,NA,NA
ARIZONA,Coconino Association for Vocation Industry and Tec (79381),0400347,NA,NA,NA,NA
ARIZONA,Central Arizona Valley Institute of Technology (79385),0400348,NA,NA,NA,NA
ARIZONA,Gila Institute for Technology (79387),0400349,NA,NA,NA,NA
ARIZONA,PEAK School Inc. The (79866),0400350,6,15,12,NA
ARIZONA,Kaizen Education Foundation dba Vista Grove Prepar (79871),0400351,5,4,-8,4
ARIZONA,American Charter Schools Foundation d.b.a. Estrell (79873),0400352,15,15,16,11
ARIZONA,American Charter Schools Foundation d.b.a. Peoria  (79875),0400353,59,71,63,73
ARIZONA,American Charter Schools Foundation d.b.a. Sun Val (79877),0400354,37,26,44,44
ARIZONA,American Charter Schools Foundation d.b.a. West Ph (79879),0400355,35,33,41,40
ARIZONA,Nosotros Inc (79881),0400356,25,22,-8,40
ARIZONA,American Charter Schools Foundation d.b.a. Apache  (79883),0400357,21,19,30,28
ARIZONA,Challenger Basic School Inc. (79886),0400359,14,16,12,10
ARIZONA,Arizona Community Development Corporation (79947),0400361,216,264,249,260
ARIZONA,SC Jensen Corporation Inc. dba Intelli-School (79951),0400363,16,16,16,11
ARIZONA,PAS Charter Inc. dba Intelli-School (79953),0400364,42,37,34,32
ARIZONA,Valley of the Sun Waldorf Education Association d (79957),0400366,55,45,37,38
ARIZONA,Pima Prevention Partnership dba Pima Partnership S (79959),0400367,34,26,32,27
ARIZONA,Academy of Mathematics and Science Inc. (79961),0400368,37,47,78,55
ARIZONA,Midtown Primary School (79994),0400370,11,9,14,15
ARIZONA,Tucson International Academy Inc. (79979),0400373,85,76,59,56
ARIZONA,Bell Canyon Charter School Inc (79983),0400374,28,28,34,25
ARIZONA,Cortez Park Charter Middle School Inc. (79988),0400376,15,16,15,21
ARIZONA,West Gilbert Charter Middle School Inc. (79990),0400377,15,-8,19,13
ARIZONA,Carpe Diem Collegiate High School (80001),0400381,34,18,16,25
ARIZONA,CPLC Community Schools dba Toltecalli High School (80032),0400382,18,23,23,19
ARIZONA,American Charter Schools Foundation d.b.a. Desert  (79872),0400384,38,38,41,42
ARIZONA,American Charter Schools Foundation d.b.a. Crestvi (79874),0400385,31,17,18,17
ARIZONA,Kaizen Education Foundation dba Summit High School (79876),0400386,31,24,26,16
ARIZONA,Kaizen Education Foundation dba Tempe Accelerated  (79878),0400387,16,9,13,12
ARIZONA,Kaizen Education Foundation dba Skyview High Schoo (79880),0400388,24,25,24,23
ARIZONA,Kaizen Education Foundation dba Maya High School (79882),0400389,47,42,48,42
ARIZONA,Camelback Education Inc (79905),0400390,73,82,83,78
ARIZONA,Vista Charter School (79907),0400391,NA,NA,NA,NA
ARIZONA,Lifelong Learning Research Institute Inc. (79926),0400393,12,NA,NA,NA
ARIZONA,Avondale Learning dba Precision Academy (79929),0400394,NA,NA,NA,0
ARIZONA,LEAD Charter Schools (79967),0400395,89,98,134,124
ARIZONA,All Aboard Charter School (79969),0400396,13,11,13,NA
ARIZONA,CAFA Inc. dba Learning Foundation Performing Arts (79971),0400397,12,17,14,25
ARIZONA,Montessori Academy Inc. (80011),0400399,17,16,18,16
ARIZONA,New World Educational Center (78882),0400401,29,26,-8,34
ARIZONA,Cholla Academy (5186),0400402,78,65,59,62
ARIZONA,Akimel O Otham Pee Posh Charter School Inc. (5978),0400403,3,4,-8,-8
ARIZONA,Akimel O'Otham Pee Posh Charter School Inc. (78966),0400404,NA,NA,-8,-8
ARIZONA,Cornerstone Charter SchoolInc (79077),0400405,24,30,20,23
ARIZONA,Happy Valley School Inc. (79081),0400406,32,35,32,27
ARIZONA,CITY Center for Collaborative Learning (85448),0400407,68,64,66,66
ARIZONA,Satori Inc. (85454),0400409,26,23,23,27
ARIZONA,Mohave Accelerated Elementary School Inc. (85516),0400413,46,48,48,61
ARIZONA,Academy of Building Industries Inc. (85540),0400414,22,15,21,24
ARIZONA,Arizona Montessori Charter School at Anthem (85749),0400415,78,70,61,44
ARIZONA,Arizona Agribusiness & Equine Center Inc. (85816),0400417,27,35,35,29
ARIZONA,Gila County Regional School District (87600),0400419,3,-8,NA,-8
ARIZONA,Pillar Charter School (87334),0400420,3,-8,-8,-8
ARIZONA,Legacy Education Group (87349),0400423,33,34,33,32
ARIZONA,Rosefield Charter Elementary School Inc. (87399),0400424,69,58,58,62
ARIZONA,East Mesa Charter Elementary School Inc. (87401),0400425,56,60,65,72
ARIZONA,Arizona Agribusiness & Equine Center Inc. (87403),0400426,6,11,NA,NA
ARIZONA,Arizona Connections Academy Charter School Inc. (87407),0400427,304,288,333,361
ARIZONA,Country Gardens Charter Schools (79074),0400429,41,30,28,32
ARIZONA,Portable Practical Educational Preparation Inc. ( (87405),0400432,873,1335,1119,1064
ARIZONA,Imagine Charter Elementary at Desert West Inc. (88367),0400438,53,35,29,35
ARIZONA,Desert Star Community School Inc. (88321),0400439,17,20,18,9
ARIZONA,Chandler Preparatory Academy (88299),0400440,24,30,39,54
ARIZONA,Imagine Middle at Surprise Inc. (88372),0400441,52,39,32,40
ARIZONA,Imagine Middle at East Mesa Inc. (88369),0400442,16,16,17,21
ARIZONA,Prescott Valley Charter School (88317),0400444,53,65,70,67
ARIZONA,Imagine Charter Elementary at Camelback Inc. (88365),0400445,22,19,-8,21
ARIZONA,American Charter Schools Foundation d.b.a. South R (88334),0400447,26,26,20,29
ARIZONA,Desert Sky Community School Inc. (88308),0400448,3,3,-8,4
ARIZONA,Agua Fria Union High School District (4289),0400450,914,917,977,1046
ARIZONA,Pinal County Juvenile Detention (79534),0400453,4,NA,NA,NA
ARIZONA,ARIZONA STATE HOSPITAL (6415),0400455,NA,NA,NA,NA
ARIZONA,Cochise County Juvenile Detention (79462),0400457,3,NA,NA,NA
ARIZONA,Yuma County Juvenile Justice Center (79524),0400458,5,NA,-8,NA
ARIZONA,Maricopa County Sheriffs Office (79540),0400459,17,21,15,NA
ARIZONA,Yavapai County Juvenile Justice Center (79533),0400460,9,-8,-8,8
ARIZONA,Mohave County Juvenile Detention (79589),0400461,NA,-8,NA,NA
ARIZONA,Ray of Light Academy (79590),0400462,3,-8,NA,NA
ARIZONA,Arizona State Schools for the Deaf and the Blind (6393),0400463,1019,NA,347,340
ARIZONA,Aguila Elementary District (4249),0400480,25,22,17,-8
ARIZONA,Ajo Unified District (4409),0400520,46,39,45,48
ARIZONA,Alhambra Elementary District (4280),0400600,1415,1238,1133,1141
ARIZONA,BASIS Charter Schools Inc. (81078),0400608,10,14,10,19
ARIZONA,Desert Heights Charter Schools (81099),0400610,80,84,96,103
ARIZONA,Northeast Arizona Technological Institute of Vocat (81114),0400612,NA,NA,NA,NA
ARIZONA,Educational Impact Inc. (81123),0400613,23,19,11,19
ARIZONA,MCCCD on behalf of Phoenix College Preparatory Aca (81174),0400614,10,22,16,15
ARIZONA,West-MEC - Western Maricopa Education Center (80923),0400615,NA,NA,NA,NA
ARIZONA,New School for the Arts Middle School (80985),0400616,5,6,5,6
ARIZONA,American Charter Schools Foundation d.b.a. South P (80989),0400618,63,68,73,83
ARIZONA,American Charter Schools Foundation d.b.a. Alta Vi (80995),0400619,61,54,49,58
ARIZONA,Pinnacle Education-Tempe Inc. (81001),0400621,36,32,15,20
ARIZONA,Pinnacle Education-Kino Inc. (81009),0400625,3,NA,NA,0
ARIZONA,Pinnacle Education-Casa Grande Inc. (81011),0400626,7,NA,NA,5
ARIZONA,Alpine Elementary District (4161),0400630,12,7,5,10
ARIZONA,Cochise Community Development Corporation (81027),0400632,69,79,80,60
ARIZONA,Canyon Rose Academy Inc. (81029),0400633,53,52,42,32
ARIZONA,Blueprint Education (81041),0400636,82,112,98,86
ARIZONA,Edkey Inc. - Redwood Academy (81043),0400637,22,20,20,17
ARIZONA,Edkey Inc. - Pathfinder Academy (81045),0400638,69,59,71,89
ARIZONA,Edkey Inc. - Sequoia School for the Deaf and Hard (81050),0400640,110,114,89,68
ARIZONA,Edkey Inc. - Sequoia Ranch School (81052),0400641,35,22,12,11
ARIZONA,Heritage Elementary School (81076),0400649,103,89,88,80
ARIZONA,Integrity Education Incorporated (5174),0400650,6,9,7,NA
ARIZONA,Edkey Inc. - Arizona Conservatory for Arts and Ac (79981),0400653,33,24,33,28
ARIZONA,Veritas Preparatory Academy (80992),0400655,36,40,36,44
ARIZONA,RSD Charter School Inc. (81033),0400656,10,5,NA,NA
ARIZONA,Amphitheater Unified District (4406),0400680,2421,2143,2196,2125
ARIZONA,Antelope Union High School District (4506),0400720,30,31,33,29
ARIZONA,Legacy Traditional School - Maricopa (88360),0400745,94,101,89,84
ARIZONA,Eduprize Schools LLC (89412),0400746,421,385,387,429
ARIZONA,Scottsdale Preparatory Academy (89756),0400747,12,16,24,33
ARIZONA,Sage Academy Inc. (89414),0400748,28,24,21,14
ARIZONA,Apache Elementary District (4178),0400750,3,NA,NA,0
ARIZONA,Concordia Charter School Inc. (89556),0400751,12,14,15,12
ARIZONA,Pima County JTED (89380),0400752,NA,NA,NA,NA
ARIZONA,Imagine Desert West Middle Inc. (89563),0400754,40,42,41,35
ARIZONA,Freedom Academy Inc. (89506),0400755,28,37,31,29
ARIZONA,Imagine Camelback Middle Inc. (89561),0400756,24,17,24,15
ARIZONA,Arete Preparatory Academy (89486),0400757,25,27,33,34
ARIZONA,Candeo Schools Inc. (89758),0400758,41,32,19,24
ARIZONA,Glendale Preparatory Academy (89829),0400760,21,22,27,26
ARIZONA,Graham County School Superintendent (79543),0400762,NA,-8,NA,NA
ARIZONA,EAGLE South Mountain Charter Inc. (89850),0400763,68,74,61,58
ARIZONA,ASU Preparatory Academy (89949),0400764,47,45,37,43
ARIZONA,Gila County Sheriff's Office (79544),0400765,NA,NA,NA,NA
ARIZONA,Imagine Coolidge Elementary Inc. (89786),0400766,62,51,50,70
ARIZONA,Pima Prevention Partnership dba Pima Partnership A (89864),0400768,17,10,10,11
ARIZONA,Imagine Prep Coolidge Inc. (90034),0400769,62,58,66,78
ARIZONA,Imagine Prep Surprise Inc. (89790),0400770,55,57,72,59
ARIZONA,Blue Adobe Project (89871),0400771,20,11,13,13
ARIZONA,Mountain Institute JTED (90090),0400772,NA,NA,NA,NA
ARIZONA,Yuma County Sheriff's Office (79472),0400773,NA,-8,-8,5
ARIZONA,Daisy Education Corporation dba Sonoran Science Ac (89915),0400774,32,33,34,47
ARIZONA,San Tan Montessori School Inc. (89798),0400775,125,121,111,111
ARIZONA,Daisy Education Corporation dba Sonoran Science Ac (89914),0400776,23,29,26,26
ARIZONA,Santa Cruz County Sheriff's Office (79473),0400777,NA,-8,NA,NA
ARIZONA,Daisy Education Corporation dba Paragon Science Ac (89917),0400778,29,28,19,15
ARIZONA,Greenlee County Sheriff's Office (79542),0400779,NA,NA,NA,NA
ARIZONA,Imagine Avondale Elementary Inc. (89784),0400780,31,31,35,37
ARIZONA,Math and Science Success Academy Inc. (89852),0400781,28,43,37,50
ARIZONA,Haven Montessori Children's House Inc. (89951),0400782,8,10,9,14
ARIZONA,Imagine Prep Superstition Inc. (89788),0400783,42,43,39,34
ARIZONA,AZ Compass Schools Inc. (89869),0400785,34,35,29,31
ARIZONA,West Valley Arts and Technology Academy Inc. (90036),0400786,30,28,21,19
ARIZONA,Kaizen Education Foundation dba Vista Grove Prepar (90330),0400787,11,15,16,13
ARIZONA,ASU Preparatory Academy (90273),0400788,24,23,17,21
ARIZONA,Kaizen Education Foundation dba Liberty Arts Acade (90334),0400789,41,47,49,59
ARIZONA,Apache Junction Unified District (4443),0400790,631,538,533,496
ARIZONA,Vector School District Inc. (90317),0400792,24,18,21,23
ARIZONA,Morrison Education Group Inc. (90192),0400793,37,36,43,62
ARIZONA,Western Arizona Vocational District #50 (90123),0400794,NA,NA,NA,NA
ARIZONA,CAFA Inc. dba Learning Foundation and Performing  (90328),0400796,24,22,12,NA
ARIZONA,Academy Del Sol Inc. (90199),0400797,58,46,53,71
ARIZONA,Pioneer Preparatory School (90140),0400798,39,47,38,42
ARIZONA,Kaizen Education Foundation dba Gilbert Arts Acade (90333),0400799,20,21,29,28
ARIZONA,The Odyssey Preparatory Academy Inc. (90287),0400800,361,354,368,373
ARIZONA,Skyline Gila River Schools LLC (90329),0400801,39,40,43,41
ARIZONA,Imagine Avondale Middle Inc. (90162),0400802,24,25,23,16
ARIZONA,CAFA Inc. dba Learning Foundation and Performing  (90327),0400803,108,75,83,81
ARIZONA,Choice Academies Inc. (90138),0400805,37,32,41,36
ARIZONA,Daisy Education Corporation dba. Sonoran Science A (90284),0400807,21,20,23,23
ARIZONA,Imagine Superstition Middle Inc. (90160),0400810,18,10,7,20
ARIZONA,CPLC Community Schools dba Hiaki High School (90331),0400814,7,9,15,21
ARIZONA,Research Based Education Corporation (90275),0400815,13,7,6,NA
ARIZONA,Educational Options Foundation (90201),0400816,58,61,48,29
ARIZONA,Ed Ahead (90506),0400817,6,5,5,-8
ARIZONA,BASIS Charter Schools Inc. (90508),0400818,8,8,11,13
ARIZONA,Anthem Preparatory Academy (90532),0400819,48,52,65,77
ARIZONA,Compass Points International Inc (90533),0400820,34,28,24,33
ARIZONA,Pima Prevention Partnership (90536),0400821,18,10,10,8
ARIZONA,Daisy Education Corporation dba. Sonoran Science A (90541),0400822,17,19,22,26
ARIZONA,Kaizen Education Foundation dba Mission Heights Pr (90548),0400823,28,30,46,69
ARIZONA,Leading Edge Academy Maricopa (90637),0400824,116,94,113,116
ARIZONA,Lifelong Learning Research Institute Inc. (90754),0400826,10,NA,NA,NA
ARIZONA,Arizona Education Solutions (90758),0400827,20,133,109,133
ARIZONA,Arizona Agribusiness & Equine Center Inc. (90779),0400828,14,16,18,22
ARIZONA,BASIS Charter Schools Inc. (90841),0400829,14,12,11,15
ARIZONA,BASIS Charter Schools Inc. (90842),0400830,19,20,13,12
ARIZONA,BASIS Charter Schools Inc. (90862),0400831,29,36,23,26
ARIZONA,Archway Classical Academy Trivium West (90915),0400832,46,47,80,86
ARIZONA,Archway Classical Academy Veritas (90916),0400833,55,55,63,55
ARIZONA,Archway Classical Academy Chandler (90917),0400834,32,29,40,34
ARIZONA,Apache County Sheriff's Office (79547),0400837,NA,NA,NA,NA
ARIZONA,Arizona Agribusiness & Equine Center Inc. (91131),0400838,22,22,30,23
ARIZONA,Pima Rose Academy Inc. (90997),0400839,46,55,47,56
ARIZONA,Arlington Elementary District (4274),0400840,30,27,-8,36
ARIZONA,Archway Classical Academy Scottsdale (90857),0400841,49,49,53,48
ARIZONA,Legacy Traditional School - Northwest Tucson (91137),0400842,107,107,118,125
ARIZONA,BASIS Charter Schools Inc. (91280),0400843,17,16,17,11
ARIZONA,La Tierra Community School Inc (90900),0400844,19,17,17,15
ARIZONA,Leading Edge Academy Queen Creek  (91174),0400845,56,58,64,50
ARIZONA,South Valley Academy Inc. (90540),0400846,20,21,17,15
ARIZONA,Legacy Traditional School - Avondale (91135),0400847,90,99,104,112
ARIZONA,Arts Academy at Scottsdale Inc. (91053),0400848,NA,NA,NA,NA
ARIZONA,EAGLE College Prep Harmony LLC (91170),0400849,15,14,11,16
ARIZONA,Reid Traditional Schools' Painted Rock Academy Inc (91317),0400850,51,61,42,35
ARIZONA,Trivium Preparatory Academy (90859),0400851,56,59,61,71
ARIZONA,Kaizen Education Foundation dba Havasu Preparatory (90535),0400852,26,23,25,26
ARIZONA,South Phoenix Academy Inc. (91108),0400853,12,16,17,18
ARIZONA,Legacy Traditional School - Chandler (91133),0400855,70,78,75,78
ARIZONA,ASU Preparatory Academy (91307),0400857,43,41,49,58
ARIZONA,ASU Preparatory Academy (91303),0400858,43,42,35,38
ARIZONA,ASU Preparatory Academy (91305),0400859,44,41,42,52
ARIZONA,North Phoenix Preparatory Academy (90879),0400861,16,20,18,30
ARIZONA,Collaborative Pathways Inc. (91773),0400862,19,14,NA,NA
ARIZONA,The Paideia Academies Inc (91250),0400863,87,84,82,103
ARIZONA,Happy Valley East (90906),0400864,52,61,60,50
ARIZONA,Archway Classical Academy Glendale (91878),0400866,36,34,42,38
ARIZONA,Ball Charter Schools (Val Vista) (90885),0400867,64,63,65,66
ARIZONA,Open Doors Community School Inc. (91238),0400868,30,34,26,NA
ARIZONA,Ash Creek Elementary District (4187),0400870,3,7,-8,4
ARIZONA,Legacy Traditional School ? Laveen Village (91763),0400871,107,93,68,94
ARIZONA,Institute for Transformative Education Inc. (90876),0400872,25,16,11,8
ARIZONA,Archway Classical Academy North Phoenix (91758),0400873,52,54,64,67
ARIZONA,Maryvale Preparatory Academy (90861),0400875,84,100,118,146
ARIZONA,George Gervin Youth Center Inc. (90884),0400876,14,12,18,20
ARIZONA,Empower College Prep (91277),0400877,96,93,116,119
ARIZONA,BASIS Charter Schools Inc. (91309),0400878,8,17,15,11
ARIZONA,Scottsdale Country Day School (91110),0400879,8,7,4,4
ARIZONA,Southwest Leadership Academy (92043),0400880,23,16,24,28
ARIZONA,BASIS Charter Schools Inc. (92349),0400881,19,23,21,25
ARIZONA,Kaizen Education Foundation dba Advance U (91329),0400882,4,-8,3,4
ARIZONA,ASU Preparatory Academy (92327),0400884,44,54,42,41
ARIZONA,Incito Schools (91326),0400885,61,52,44,55
ARIZONA,Archway Classical Academy Cicero (92314),0400886,38,26,37,51
ARIZONA,Vista College Preparatory Inc. (91948),0400887,90,126,115,164
ARIZONA,Archway Classical Academy Arete (92312),0400888,31,33,39,51
ARIZONA,ASU Preparatory Academy (92325),0400890,52,49,48,48
ARIZONA,Academy of Mathematics and Science South Inc. (90878),0400891,128,417,-8,405
ARIZONA,Legacy Traditional School - Casa Grande (92199),0400892,98,100,93,108
ARIZONA,Hirsch Academy A Challenge Foundation (91275),0400893,18,24,18,23
ARIZONA,Kaizen Education Foundation dba Discover U Element (91328),0400894,25,24,19,24
ARIZONA,Espiritu Community Development Corp. (92250),0400895,39,30,32,36
ARIZONA,BASIS Charter Schools Inc. (91339),0400897,11,12,7,9
ARIZONA,BASIS Charter Schools Inc. (91949),0400898,35,40,34,40
ARIZONA,Legacy Traditional School - Gilbert (92047),0400899,92,86,87,89
ARIZONA,Cicero Preparatory Academy (92316),0400900,27,32,49,44
ARIZONA,The Farm at Mission Montessori Academy (91340),0400902,6,11,10,-8
ARIZONA,BASIS Charter Schools Inc. (92320),0400903,21,21,19,34
ARIZONA,Edkey Inc. - Sequoia Pathway Academy (92226),0400904,157,82,95,82
ARIZONA,BASIS Charter Schools Inc. (92318),0400905,53,48,44,36
ARIZONA,StrengthBuilding Partners (91992),0400907,14,17,12,8
ARIZONA,Madison Highland Prep (91935),0400909,27,30,32,30
ARIZONA,Ash Fork Joint Unified District (4471),0400910,45,-8,-8,46
ARIZONA,Heritage Academy Queen Creek Inc. (92519),0400911,39,40,47,116
ARIZONA,EAGLE College Prep Mesa LLC. (91939),0400912,21,11,8,14
ARIZONA,Arizona Autism Charter Schools Inc. (91958),0400913,215,313,-8,633
ARIZONA,Franklin Phonetic Primary School Inc. (92596),0400914,25,27,23,19
ARIZONA,CASA Academy (91934),0400915,11,12,15,28
ARIZONA,EAGLE College Prep Maryvale LLC (91938),0400916,49,40,36,25
ARIZONA,Arizona Language Preparatory (92566),0400918,3,-8,-8,-8
ARIZONA,Lincoln Preparatory Academy (92657),0400919,28,26,26,29
ARIZONA,Southwest Technical Education District of Yuma (ST (92705),0400920,NA,NA,NA,NA
ARIZONA,Horizon Community Learning Center Inc. (92620),0400921,64,66,52,41
ARIZONA,Desert Star Academy (92302),0400922,46,48,49,46
ARIZONA,Western School of Science and Technology Inc. (91937),0400924,62,62,59,44
ARIZONA,Archway Classical Academy Lincoln (92656),0400925,54,53,59,65
ARIZONA,Heritage Academy Laveen Inc. (92520),0400926,28,31,35,38
ARIZONA,Legacy Traditional School - Queen Creek (92610),0400927,137,141,130,119
ARIZONA,Noah Webster Schools-Pima (92374),0400929,55,46,47,62
ARIZONA,Archway Classical Academy Trivium East (92704),0400930,55,56,59,57
ARIZONA,Legacy Traditional School - Surprise (92879),0400933,155,148,204,199
ARIZONA,Self Development Academy-Phoenix (92381),0400934,30,29,27,35
ARIZONA,BASIS Charter Schools Inc. (92865),0400936,12,12,14,19
ARIZONA,BASIS Charter Schools Inc. (92863),0400937,26,21,28,27
ARIZONA,Create Academy (92369),0400938,21,NA,NA,NA
ARIZONA,Espiritu Schools (92902),0400939,6,10,8,9
ARIZONA,Academy of Mathematics and Science Inc. (92768),0400940,87,70,66,54
ARIZONA,BASIS Charter Schools Inc. (92734),0400941,3,-8,-8,4
ARIZONA,Ethos Academy - A Challenge Foundation Academy (92379),0400942,37,29,35,39
ARIZONA,BASIS Charter Schools Inc. (92736),0400943,28,35,33,45
ARIZONA,Leman Academy of Excellence Inc. (92730),0400944,270,357,421,447
ARIZONA,Pensar Academy (92972),0400945,36,26,25,29
ARIZONA,ASU Preparatory Academy (346763),0400946,28,34,28,35
ARIZONA,ASU Preparatory Academy - Casa Grande (92987),0400947,8,5,4,8
ARIZONA,Legacy Traditional School - Glendale (850100),0400948,106,89,84,94
ARIZONA,Painted Desert Montessori LLC (123733),0400949,56,49,NA,NA
ARIZONA,Pathways In Education-Arizona Inc. (92983),0400950,5,10,7,7
ARIZONA,Legacy Traditional School - Peoria (850099),0400951,35,52,59,61
ARIZONA,Kaizen Education Foundation dba Colegio Petite Pho (92989),0400952,13,15,20,23
ARIZONA,The Grande Innovation Academy (92978),0400953,52,67,51,53
ARIZONA,Legacy Traditional School - North Chandler (850101),0400954,74,91,69,71
ARIZONA,Estrella Educational Foundation (92988),0400955,3,3,8,10
ARIZONA,ASU Preparatory Academy (92716),0400956,12,7,5,3
ARIZONA,BASIS Charter Schools Inc. (92997),0400958,26,22,26,25
ARIZONA,Legacy Traditional School - Phoenix (873957),0400959,100,90,109,88
ARIZONA,Avondale Elementary District (4272),0400960,833,808,743,822
ARIZONA,BASIS Charter Schools Inc. (549803),0400961,43,40,39,45
ARIZONA,Legacy Traditional School - East Mesa (834265),0400962,85,98,128,123
ARIZONA,BASIS Charter Schools Inc. (273398),0400963,20,28,27,22
ARIZONA,Synergy Public School Inc. (92981),0400964,33,39,-8,55
ARIZONA,ASU Preparatory Academy Digital (522074),0400965,17,160,240,185
ARIZONA,Highland Prep (92982),0400966,39,42,35,28
ARIZONA,BASIS Charter Schools Inc. (934316),0400967,28,27,26,32
ARIZONA,Victory Collegiate Academy Corporation (92985),0400968,45,27,27,23
ARIZONA,Arizona Agribusiness & Equine Center INC. (134379),0400969,6,6,12,12
ARIZONA,AIBT Non-Profit Charter High School Inc. (449790),0400970,NA,-8,-8,-8
ARIZONA,ASU Preparatory Academy (631426),0400971,12,NA,NA,NA
ARIZONA,Phoenix International Academy (903484),0400975,12,18,18,34
ARIZONA,Think Through Academy (92976),0400976,10,7,-8,3
ARIZONA,The French American School of Arizona (395879),0400977,3,-8,-8,0
ARIZONA,Edison Project (743644),0400978,40,35,32,26
ARIZONA,BASIS Charter Schools Inc. (783027),0400980,12,13,16,16
ARIZONA,Science Technology Engineering and Math Arizona (1000050),0400981,10,29,33,46
ARIZONA,Navajo County Sheriff's Office (79520),0400982,3,NA,NA,-8
ARIZONA,Yavapai County Sheriff's Office (79492),0400983,NA,NA,NA,-8
